wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run c2mc7zxw
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260311_093524-c2mc7zxw
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run nlp-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/c2mc7zxw
Track: nlp
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 2,621,440
  value_embeds            : 7,864,320
  lm_head                 : 2,621,440
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 21,709,292
Estimated FLOPs per token: 9.879840e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1

step 00000 (0.0%) | loss: 9.010832 | lrm: 1.00 | dt: 3078ms | tok/sec: 21,291 | mfu: 1.7% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 9.107068 | lrm: 1.00 | dt: 1119ms | tok/sec: 58,569 | mfu: 4.6% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.941732 | lrm: 1.00 | dt: 231ms | tok/sec: 284,141 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 8.699428 | lrm: 1.00 | dt: 231ms | tok/sec: 284,195 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 8.381448 | lrm: 1.00 | dt: 231ms | tok/sec: 284,127 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 8.092753 | lrm: 1.00 | dt: 231ms | tok/sec: 284,159 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 7.842661 | lrm: 1.00 | dt: 231ms | tok/sec: 283,977 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 7.618115 | lrm: 1.00 | dt: 231ms | tok/sec: 284,202 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 7.422807 | lrm: 1.00 | dt: 231ms | tok/sec: 283,954 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 7.252739 | lrm: 1.00 | dt: 231ms | tok/sec: 283,910 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 7.100643 | lrm: 1.00 | dt: 231ms | tok/sec: 284,256 | mfu: 22.5% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.967200 | lrm: 1.00 | dt: 231ms | tok/sec: 284,011 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.847651 | lrm: 1.00 | dt: 231ms | tok/sec: 283,905 | mfu: 22.4% | epoch: 1 | remaining: 300s    
step 00013 (0.2%) | loss: 6.743029 | lrm: 1.00 | dt: 231ms | tok/sec: 283,821 | mfu: 22.4% | epoch: 1 | remaining: 299s    
step 00014 (0.2%) | loss: 6.641575 | lrm: 1.00 | dt: 231ms | tok/sec: 284,036 | mfu: 22.4% | epoch: 1 | remaining: 299s    
step 00015 (0.3%) | loss: 6.553241 | lrm: 1.00 | dt: 230ms | tok/sec: 284,459 | mfu: 22.5% | epoch: 1 | remaining: 299s    
step 00016 (0.4%) | loss: 6.472402 | lrm: 1.00 | dt: 231ms | tok/sec: 284,286 | mfu: 22.5% | epoch: 1 | remaining: 299s    
step 00017 (0.5%) | loss: 6.398868 | lrm: 1.00 | dt: 230ms | tok/sec: 284,391 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00018 (0.5%) | loss: 6.334424 | lrm: 1.00 | dt: 230ms | tok/sec: 284,609 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00019 (0.6%) | loss: 6.270594 | lrm: 1.00 | dt: 230ms | tok/sec: 284,542 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00020 (0.7%) | loss: 6.213929 | lrm: 1.00 | dt: 230ms | tok/sec: 284,595 | mfu: 22.5% | epoch: 1 | remaining: 298s    
step 00021 (0.8%) | loss: 6.159088 | lrm: 1.00 | dt: 230ms | tok/sec: 284,465 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00022 (0.8%) | loss: 6.107902 | lrm: 1.00 | dt: 230ms | tok/sec: 284,394 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00023 (0.9%) | loss: 6.059603 | lrm: 1.00 | dt: 230ms | tok/sec: 284,704 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00024 (1.0%) | loss: 6.020226 | lrm: 1.00 | dt: 230ms | tok/sec: 284,510 | mfu: 22.5% | epoch: 1 | remaining: 297s    
step 00856 (64.9%) | loss: 3.433769 | lrm: 0.70 | dt: 231ms | tok/sec: 284,299 | mfu: 22.5% | epoch: 1 | remaining: 105s    
step 00857 (65.0%) | loss: 3.438523 | lrm: 0.70 | dt: 231ms | tok/sec: 284,221 | mfu: 22.5% | epoch: 1 | remaining: 105s    
step 00858 (65.1%) | loss: 3.444345 | lrm: 0.70 | dt: 231ms | tok/sec: 284,262 | mfu: 22.5% | epoch: 1 | remaining: 105s    
step 00859 (65.2%) | loss: 3.429664 | lrm: 0.70 | dt: 231ms | tok/sec: 284,126 | mfu: 22.5% | epoch: 1 | remaining: 104s    
step 00860 (65.2%) | loss: 3.432398 | lrm: 0.70 | dt: 231ms | tok/sec: 284,082 | mfu: 22.5% | epoch: 1 | remaining: 104s    
step 00861 (65.3%) | loss: 3.425305 | lrm: 0.69 | dt: 230ms | tok/sec: 284,369 | mfu: 22.5% | epoch: 1 | remaining: 104s    
step 00862 (65.4%) | loss: 3.427922 | lrm: 0.69 | dt: 231ms | tok/sec: 284,233 | mfu: 22.5% | epoch: 1 | remaining: 104s    
step 00863 (65.5%) | loss: 3.420811 | lrm: 0.69 | dt: 231ms | tok/sec: 284,017 | mfu: 22.4% | epoch: 1 | remaining: 103s    
step 00864 (65.5%) | loss: 3.429463 | lrm: 0.69 | dt: 231ms | tok/sec: 283,927 | mfu: 22.4% | epoch: 1 | remaining: 103s    
step 00865 (65.6%) | loss: 3.431750 | lrm: 0.69 | dt: 231ms | tok/sec: 284,162 | mfu: 22.5% | epoch: 1 | remaining: 103s    
step 00866 (65.7%) | loss: 3.429003 | lrm: 0.69 | dt: 231ms | tok/sec: 284,213 | mfu: 22.5% | epoch: 1 | remaining: 103s    
step 00867 (65.8%) | loss: 3.428413 | lrm: 0.68 | dt: 231ms | tok/sec: 284,127 | mfu: 22.5% | epoch: 1 | remaining: 102s    
step 00868 (65.8%) | loss: 3.437525 | lrm: 0.68 | dt: 231ms | tok/sec: 284,190 | mfu: 22.5% | epoch: 1 | remaining: 102s    
step 00869 (65.9%) | loss: 3.440077 | lrm: 0.68 | dt: 231ms | tok/sec: 284,204 | mfu: 22.5% | epoch: 1 | remaining: 102s    
step 00870 (66.0%) | loss: 3.436787 | lrm: 0.68 | dt: 231ms | tok/sec: 284,159 | mfu: 22.5% | epoch: 1 | remaining: 102s    
step 00871 (66.1%) | loss: 3.435931 | lrm: 0.68 | dt: 231ms | tok/sec: 284,241 | mfu: 22.5% | epoch: 1 | remaining: 102s    
step 00872 (66.2%) | loss: 3.443381 | lrm: 0.68 | dt: 230ms | tok/sec: 284,581 | mfu: 22.5% | epoch: 1 | remaining: 101s    
step 00873 (66.2%) | loss: 3.444497 | lrm: 0.68 | dt: 230ms | tok/sec: 284,444 | mfu: 22.5% | epoch: 1 | remaining: 101s    
step 00874 (66.3%) | loss: 3.442453 | lrm: 0.67 | dt: 231ms | tok/sec: 284,294 | mfu: 22.5% | epoch: 1 | remaining: 101s    
step 00875 (66.4%) | loss: 3.435356 | lrm: 0.67 | dt: 231ms | tok/sec: 284,249 | mfu: 22.5% | epoch: 1 | remaining: 101s    
step 00876 (66.5%) | loss: 3.429072 | lrm: 0.67 | dt: 231ms | tok/sec: 284,274 | mfu: 22.5% | epoch: 1 | remaining: 100s    
step 00877 (66.5%) | loss: 3.425559 | lrm: 0.67 | dt: 231ms | tok/sec: 284,302 | mfu: 22.5% | epoch: 1 | remaining: 100s    
step 00878 (66.6%) | loss: 3.420399 | lrm: 0.67 | dt: 231ms | tok/sec: 284,262 | mfu: 22.5% | epoch: 1 | remaining: 100s    
step 00879 (66.7%) | loss: 3.415954 | lrm: 0.67 | dt: 231ms | tok/sec: 284,206 | mfu: 22.5% | epoch: 1 | remaining: 100s    
step 00880 (66.8%) | loss: 3.419713 | lrm: 0.66 | dt: 231ms | tok/sec: 284,227 | mfu: 22.5% | epoch: 1 | remaining: 99s    
step 00881 (66.8%) | loss: 3.423110 | lrm: 0.66 | dt: 231ms | tok/sec: 284,192 | mfu: 22.5% | epoch: 1 | remaining: 99s    
step 00882 (66.9%) | loss: 3.425307 | lrm: 0.66 | dt: 231ms | tok/sec: 284,299 | mfu: 22.5% | epoch: 1 | remaining: 99s    
step 00883 (67.0%) | loss: 3.420423 | lrm: 0.66 | dt: 230ms | tok/sec: 284,344 | mfu: 22.5% | epoch: 1 | remaining: 99s    
step 00884 (67.1%) | loss: 3.416857 | lrm: 0.66 | dt: 231ms | tok/sec: 284,271 | mfu: 22.5% | epoch: 1 | remaining: 99s    
step 00885 (67.2%) | loss: 3.421649 | lrm: 0.66 | dt: 231ms | tok/sec: 284,308 | mfu: 22.5% | epoch: 1 | remaining: 98s    
step 00886 (67.2%) | loss: 3.418393 | lrm: 0.66 | dt: 231ms | tok/sec: 284,180 | mfu: 22.5% | epoch: 1 | remaining: 98s    
step 00887 (67.3%) | loss: 3.425246 | lrm: 0.65 | dt: 230ms | tok/sec: 284,344 | mfu: 22.5% | epoch: 1 | remaining: 98s    
step 00888 (67.4%) | loss: 3.419994 | lrm: 0.65 | dt: 231ms | tok/sec: 284,063 | mfu: 22.5% | epoch: 1 | remaining: 98s    
step 00889 (67.5%) | loss: 3.421877 | lrm: 0.65 | dt: 231ms | tok/sec: 284,148 | mfu: 22.5% | epoch: 1 | remaining: 97s    
step 00890 (67.5%) | loss: 3.425769 | lrm: 0.65 | dt: 230ms | tok/sec: 284,373 | mfu: 22.5% | epoch: 1 | remaining: 97s    
step 00891 (67.6%) | loss: 3.416555 | lrm: 0.65 | dt: 231ms | tok/sec: 284,247 | mfu: 22.5% | epoch: 1 | remaining: 97s    
step 00892 (67.7%) | loss: 3.418019 | lrm: 0.65 | dt: 230ms | tok/sec: 284,347 | mfu: 22.5% | epoch: 1 | remaining: 97s    
step 00893 (67.8%) | loss: 3.422274 | lrm: 0.64 | dt: 231ms | tok/sec: 284,066 | mfu: 22.5% | epoch: 1 | remaining: 96s    
step 00894 (67.8%) | loss: 3.420900 | lrm: 0.64 | dt: 231ms | tok/sec: 284,193 | mfu: 22.5% | epoch: 1 | remaining: 96s    
step 00895 (67.9%) | loss: 3.425864 | lrm: 0.64 | dt: 230ms | tok/sec: 284,416 | mfu: 22.5% | epoch: 1 | remaining: 96s    
step 00896 (68.0%) | loss: 3.433150 | lrm: 0.64 | dt: 231ms | tok/sec: 284,017 | mfu: 22.4% | epoch: 1 | remaining: 96s    
step 00897 (68.1%) | loss: 3.435766 | lrm: 0.64 | dt: 231ms | tok/sec: 284,204 | mfu: 22.5% | epoch: 1 | remaining: 96s    
step 00898 (68.2%) | loss: 3.440215 | lrm: 0.64 | dt: 230ms | tok/sec: 284,350 | mfu: 22.5% | epoch: 1 | remaining: 95s    
step 00899 (68.2%) | loss: 3.437700 | lrm: 0.64 | dt: 231ms | tok/sec: 284,137 | mfu: 22.5% | epoch: 1 | remaining: 95s    
step 00900 (68.3%) | loss: 3.426099 | lrm: 0.63 | dt: 230ms | tok/sec: 284,350 | mfu: 22.5% | epoch: 1 | remaining: 95s    
step 00901 (68.4%) | loss: 3.432045 | lrm: 0.63 | dt: 231ms | tok/sec: 284,079 | mfu: 22.5% | epoch: 1 | remaining: 95s    
step 00902 (68.5%) | loss: 3.436724 | lrm: 0.63 | dt: 230ms | tok/sec: 284,322 | mfu: 22.5% | epoch: 1 | remaining: 94s    
step 00903 (68.5%) | loss: 3.437131 | lrm: 0.63 | dt: 230ms | tok/sec: 284,406 | mfu: 22.5% | epoch: 1 | remaining: 94s    
step 00904 (68.6%) | loss: 3.429902 | lrm: 0.63 | dt: 231ms | tok/sec: 284,154 | mfu: 22.5% | epoch: 1 | remaining: 94s    
step 00905 (68.7%) | loss: 3.424141 | lrm: 0.63 | dt: 231ms | tok/sec: 284,185 | mfu: 22.5% | epoch: 1 | remaining: 94s    
step 00906 (68.8%) | loss: 3.424523 | lrm: 0.62 | dt: 230ms | tok/sec: 284,366 | mfu: 22.5% | epoch: 1 | remaining: 93s    
step 00907 (68.8%) | loss: 3.435877 | lrm: 0.62 | dt: 231ms | tok/sec: 284,222 | mfu: 22.5% | epoch: 1 | remaining: 93s    
step 00908 (68.9%) | loss: 3.433502 | lrm: 0.62 | dt: 230ms | tok/sec: 284,444 | mfu: 22.5% | epoch: 1 | remaining: 93s    
step 00909 (69.0%) | loss: 3.418862 | lrm: 0.62 | dt: 231ms | tok/sec: 284,089 | mfu: 22.5% | epoch: 1 | remaining: 93s    
step 00910 (69.1%) | loss: 3.420034 | lrm: 0.62 | dt: 230ms | tok/sec: 284,430 | mfu: 22.5% | epoch: 1 | remaining: 93s    
step 00911 (69.1%) | loss: 3.421307 | lrm: 0.62 | dt: 230ms | tok/sec: 284,434 | mfu: 22.5% | epoch: 1 | remaining: 92s    
step 00912 (69.2%) | loss: 3.430756 | lrm: 0.62 | dt: 231ms | tok/sec: 284,150 | mfu: 22.5% | epoch: 1 | remaining: 92s    
step 00913 (69.3%) | loss: 3.433446 | lrm: 0.61 | dt: 231ms | tok/sec: 284,080 | mfu: 22.5% | epoch: 1 | remaining: 92s    
step 00914 (69.4%) | loss: 3.427418 | lrm: 0.61 | dt: 230ms | tok/sec: 284,342 | mfu: 22.5% | epoch: 1 | remaining: 92s    
step 00915 (69.5%) | loss: 3.430879 | lrm: 0.61 | dt: 231ms | tok/sec: 284,195 | mfu: 22.5% | epoch: 1 | remaining: 91s    
step 00916 (69.5%) | loss: 3.421676 | lrm: 0.61 | dt: 230ms | tok/sec: 284,426 | mfu: 22.5% | epoch: 1 | remaining: 91s    
step 00917 (69.6%) | loss: 3.418716 | lrm: 0.61 | dt: 231ms | tok/sec: 284,182 | mfu: 22.5% | epoch: 1 | remaining: 91s    
step 00918 (69.7%) | loss: 3.415603 | lrm: 0.61 | dt: 231ms | tok/sec: 284,132 | mfu: 22.5% | epoch: 1 | remaining: 91s    
step 00919 (69.8%) | loss: 3.409435 | lrm: 0.60 | dt: 231ms | tok/sec: 284,099 | mfu: 22.5% | epoch: 1 | remaining: 90s    
step 00920 (69.8%) | loss: 3.417984 | lrm: 0.60 | dt: 231ms | tok/sec: 284,281 | mfu: 22.5% | epoch: 1 | remaining: 90s    
step 00921 (69.9%) | loss: 3.420716 | lrm: 0.60 | dt: 230ms | tok/sec: 284,454 | mfu: 22.5% | epoch: 1 | remaining: 90s    
step 00922 (70.0%) | loss: 3.424820 | lrm: 0.60 | dt: 231ms | tok/sec: 284,120 | mfu: 22.5% | epoch: 1 | remaining: 90s    
step 00923 (70.1%) | loss: 3.430181 | lrm: 0.60 | dt: 231ms | tok/sec: 284,079 | mfu: 22.5% | epoch: 1 | remaining: 90s    
step 00924 (70.1%) | loss: 3.425844 | lrm: 0.60 | dt: 230ms | tok/sec: 284,356 | mfu: 22.5% | epoch: 1 | remaining: 89s    
step 00925 (70.2%) | loss: 3.428133 | lrm: 0.60 | dt: 231ms | tok/sec: 284,029 | mfu: 22.4% | epoch: 1 | remaining: 89s    
step 00926 (70.3%) | loss: 3.422814 | lrm: 0.59 | dt: 231ms | tok/sec: 284,065 | mfu: 22.5% | epoch: 1 | remaining: 89s    
step 00927 (70.4%) | loss: 3.431668 | lrm: 0.59 | dt: 230ms | tok/sec: 284,327 | mfu: 22.5% | epoch: 1 | remaining: 89s    
step 00928 (70.5%) | loss: 3.433532 | lrm: 0.59 | dt: 231ms | tok/sec: 284,045 | mfu: 22.5% | epoch: 1 | remaining: 88s    
step 00929 (70.5%) | loss: 3.435718 | lrm: 0.59 | dt: 231ms | tok/sec: 284,270 | mfu: 22.5% | epoch: 1 | remaining: 88s    
step 00930 (70.6%) | loss: 3.434168 | lrm: 0.59 | dt: 230ms | tok/sec: 284,393 | mfu: 22.5% | epoch: 1 | remaining: 88s    
step 00931 (70.7%) | loss: 3.424198 | lrm: 0.59 | dt: 231ms | tok/sec: 284,287 | mfu: 22.5% | epoch: 1 | remaining: 88s    
step 00932 (70.8%) | loss: 3.421004 | lrm: 0.58 | dt: 231ms | tok/sec: 284,244 | mfu: 22.5% | epoch: 1 | remaining: 87s    
step 00933 (70.8%) | loss: 3.430104 | lrm: 0.58 | dt: 231ms | tok/sec: 284,187 | mfu: 22.5% | epoch: 1 | remaining: 87s    
step 00934 (70.9%) | loss: 3.420009 | lrm: 0.58 | dt: 231ms | tok/sec: 283,985 | mfu: 22.4% | epoch: 1 | remaining: 87s    
step 00935 (71.0%) | loss: 3.413609 | lrm: 0.58 | dt: 230ms | tok/sec: 284,393 | mfu: 22.5% | epoch: 1 | remaining: 87s    
step 00936 (71.1%) | loss: 3.400437 | lrm: 0.58 | dt: 231ms | tok/sec: 284,312 | mfu: 22.5% | epoch: 1 | remaining: 87s    
step 00937 (71.1%) | loss: 3.402410 | lrm: 0.58 | dt: 231ms | tok/sec: 284,267 | mfu: 22.5% | epoch: 1 | remaining: 86s    
step 00938 (71.2%) | loss: 3.400591 | lrm: 0.58 | dt: 231ms | tok/sec: 284,291 | mfu: 22.5% | epoch: 1 | remaining: 86s    
step 00939 (71.3%) | loss: 3.401070 | lrm: 0.57 | dt: 230ms | tok/sec: 284,501 | mfu: 22.5% | epoch: 1 | remaining: 86s    
step 00940 (71.4%) | loss: 3.404477 | lrm: 0.57 | dt: 230ms | tok/sec: 284,419 | mfu: 22.5% | epoch: 1 | remaining: 86s    
step 00941 (71.5%) | loss: 3.403762 | lrm: 0.57 | dt: 230ms | tok/sec: 284,356 | mfu: 22.5% | epoch: 1 | remaining: 85s    
step 00942 (71.5%) | loss: 3.408059 | lrm: 0.57 | dt: 231ms | tok/sec: 284,175 | mfu: 22.5% | epoch: 1 | remaining: 85s    
step 00943 (71.6%) | loss: 3.414147 | lrm: 0.57 | dt: 230ms | tok/sec: 284,361 | mfu: 22.5% | epoch: 1 | remaining: 85s    
step 00944 (71.7%) | loss: 3.418100 | lrm: 0.57 | dt: 230ms | tok/sec: 284,497 | mfu: 22.5% | epoch: 1 | remaining: 85s    
step 00945 (71.8%) | loss: 3.428788 | lrm: 0.56 | dt: 230ms | tok/sec: 284,340 | mfu: 22.5% | epoch: 1 | remaining: 84s    
step 00946 (71.8%) | loss: 3.425063 | lrm: 0.56 | dt: 230ms | tok/sec: 284,395 | mfu: 22.5% | epoch: 1 | remaining: 84s    
step 00947 (71.9%) | loss: 3.424901 | lrm: 0.56 | dt: 231ms | tok/sec: 284,250 | mfu: 22.5% | epoch: 1 | remaining: 84s    
step 00948 (72.0%) | loss: 3.426608 | lrm: 0.56 | dt: 231ms | tok/sec: 284,162 | mfu: 22.5% | epoch: 1 | remaining: 84s    
step 00949 (72.1%) | loss: 3.426115 | lrm: 0.56 | dt: 230ms | tok/sec: 284,340 | mfu: 22.5% | epoch: 1 | remaining: 84s    
step 00950 (72.1%) | loss: 3.416953 | lrm: 0.56 | dt: 231ms | tok/sec: 284,108 | mfu: 22.5% | epoch: 1 | remaining: 83s    
step 00951 (72.2%) | loss: 3.421203 | lrm: 0.56 | dt: 230ms | tok/sec: 284,391 | mfu: 22.5% | epoch: 1 | remaining: 83s    
step 00952 (72.3%) | loss: 3.415128 | lrm: 0.55 | dt: 230ms | tok/sec: 284,404 | mfu: 22.5% | epoch: 1 | remaining: 83s    
step 00953 (72.4%) | loss: 3.406232 | lrm: 0.55 | dt: 231ms | tok/sec: 284,238 | mfu: 22.5% | epoch: 1 | remaining: 83s    
step 00954 (72.5%) | loss: 3.403180 | lrm: 0.55 | dt: 231ms | tok/sec: 284,271 | mfu: 22.5% | epoch: 1 | remaining: 82s    
step 00955 (72.5%) | loss: 3.403501 | lrm: 0.55 | dt: 231ms | tok/sec: 284,221 | mfu: 22.5% | epoch: 1 | remaining: 82s    
step 00956 (72.6%) | loss: 3.397548 | lrm: 0.55 | dt: 231ms | tok/sec: 284,149 | mfu: 22.5% | epoch: 1 | remaining: 82s    
step 00957 (72.7%) | loss: 3.392738 | lrm: 0.55 | dt: 231ms | tok/sec: 284,288 | mfu: 22.5% | epoch: 1 | remaining: 82s    
step 00958 (72.8%) | loss: 3.392024 | lrm: 0.54 | dt: 231ms | tok/sec: 284,042 | mfu: 22.5% | epoch: 1 | remaining: 81s    
step 00959 (72.8%) | loss: 3.395525 | lrm: 0.54 | dt: 230ms | tok/sec: 284,414 | mfu: 22.5% | epoch: 1 | remaining: 81s    
step 00960 (72.9%) | loss: 3.390172 | lrm: 0.54 | dt: 230ms | tok/sec: 284,424 | mfu: 22.5% | epoch: 1 | remaining: 81s    
step 00961 (73.0%) | loss: 3.393555 | lrm: 0.54 | dt: 230ms | tok/sec: 284,372 | mfu: 22.5% | epoch: 1 | remaining: 81s    
step 00962 (73.1%) | loss: 3.400048 | lrm: 0.54 | dt: 230ms | tok/sec: 284,637 | mfu: 22.5% | epoch: 1 | remaining: 81s    
step 00963 (73.1%) | loss: 3.400491 | lrm: 0.54 | dt: 231ms | tok/sec: 284,094 | mfu: 22.5% | epoch: 1 | remaining: 80s    
step 00964 (73.2%) | loss: 3.399186 | lrm: 0.54 | dt: 231ms | tok/sec: 284,150 | mfu: 22.5% | epoch: 1 | remaining: 80s    
step 00965 (73.3%) | loss: 3.399674 | lrm: 0.53 | dt: 231ms | tok/sec: 284,298 | mfu: 22.5% | epoch: 1 | remaining: 80s    
step 00966 (73.4%) | loss: 3.398307 | lrm: 0.53 | dt: 231ms | tok/sec: 284,076 | mfu: 22.5% | epoch: 1 | remaining: 80s    
step 00967 (73.5%) | loss: 3.400690 | lrm: 0.53 | dt: 230ms | tok/sec: 284,400 | mfu: 22.5% | epoch: 1 | remaining: 79s    
step 00968 (73.5%) | loss: 3.405448 | lrm: 0.53 | dt: 230ms | tok/sec: 284,336 | mfu: 22.5% | epoch: 1 | remaining: 79s    
step 00969 (73.6%) | loss: 3.402533 | lrm: 0.53 | dt: 230ms | tok/sec: 284,414 | mfu: 22.5% | epoch: 1 | remaining: 79s    
step 00970 (73.7%) | loss: 3.404585 | lrm: 0.53 | dt: 230ms | tok/sec: 284,388 | mfu: 22.5% | epoch: 1 | remaining: 79s    
step 00971 (73.8%) | loss: 3.405595 | lrm: 0.52 | dt: 231ms | tok/sec: 284,259 | mfu: 22.5% | epoch: 1 | remaining: 78s    
step 00972 (73.8%) | loss: 3.403720 | lrm: 0.52 | dt: 230ms | tok/sec: 284,415 | mfu: 22.5% | epoch: 1 | remaining: 78s    
step 00973 (73.9%) | loss: 3.395662 | lrm: 0.52 | dt: 230ms | tok/sec: 284,452 | mfu: 22.5% | epoch: 1 | remaining: 78s    
step 00974 (74.0%) | loss: 3.393164 | lrm: 0.52 | dt: 231ms | tok/sec: 284,145 | mfu: 22.5% | epoch: 1 | remaining: 78s    
step 00975 (74.1%) | loss: 3.389116 | lrm: 0.52 | dt: 231ms | tok/sec: 284,156 | mfu: 22.5% | epoch: 1 | remaining: 78s    
step 00976 (74.1%) | loss: 3.379322 | lrm: 0.52 | dt: 231ms | tok/sec: 284,245 | mfu: 22.5% | epoch: 1 | remaining: 77s    
step 00977 (74.2%) | loss: 3.382398 | lrm: 0.52 | dt: 231ms | tok/sec: 284,249 | mfu: 22.5% | epoch: 1 | remaining: 77s    
step 00978 (74.3%) | loss: 3.372415 | lrm: 0.51 | dt: 231ms | tok/sec: 284,224 | mfu: 22.5% | epoch: 1 | remaining: 77s    
step 00979 (74.4%) | loss: 3.356365 | lrm: 0.51 | dt: 230ms | tok/sec: 284,346 | mfu: 22.5% | epoch: 1 | remaining: 77s    
step 00980 (74.5%) | loss: 3.354958 | lrm: 0.51 | dt: 230ms | tok/sec: 284,379 | mfu: 22.5% | epoch: 1 | remaining: 76s    
step 00981 (74.5%) | loss: 3.343319 | lrm: 0.51 | dt: 231ms | tok/sec: 284,013 | mfu: 22.4% | epoch: 1 | remaining: 76s    
step 00982 (74.6%) | loss: 3.342879 | lrm: 0.51 | dt: 231ms | tok/sec: 284,185 | mfu: 22.5% | epoch: 1 | remaining: 76s    
step 00983 (74.7%) | loss: 3.343797 | lrm: 0.51 | dt: 231ms | tok/sec: 284,152 | mfu: 22.5% | epoch: 1 | remaining: 76s    
step 00984 (74.8%) | loss: 3.343965 | lrm: 0.50 | dt: 230ms | tok/sec: 284,357 | mfu: 22.5% | epoch: 1 | remaining: 75s    
step 00985 (74.8%) | loss: 3.344006 | lrm: 0.50 | dt: 231ms | tok/sec: 284,282 | mfu: 22.5% | epoch: 1 | remaining: 75s    
step 00986 (74.9%) | loss: 3.342422 | lrm: 0.50 | dt: 231ms | tok/sec: 284,086 | mfu: 22.5% | epoch: 1 | remaining: 75s    
step 00987 (75.0%) | loss: 3.348457 | lrm: 0.50 | dt: 231ms | tok/sec: 284,228 | mfu: 22.5% | epoch: 1 | remaining: 75s    
step 00988 (75.1%) | loss: 3.348646 | lrm: 0.50 | dt: 231ms | tok/sec: 284,139 | mfu: 22.5% | epoch: 1 | remaining: 75s    
step 00989 (75.1%) | loss: 3.346871 | lrm: 0.50 | dt: 231ms | tok/sec: 284,164 | mfu: 22.5% | epoch: 1 | remaining: 74s    
step 00990 (75.2%) | loss: 3.346791 | lrm: 0.50 | dt: 231ms | tok/sec: 284,236 | mfu: 22.5% | epoch: 1 | remaining: 74s    
step 00991 (75.3%) | loss: 3.356765 | lrm: 0.49 | dt: 231ms | tok/sec: 284,303 | mfu: 22.5% | epoch: 1 | remaining: 74s    
step 00992 (75.4%) | loss: 3.363267 | lrm: 0.49 | dt: 231ms | tok/sec: 284,242 | mfu: 22.5% | epoch: 1 | remaining: 74s    
step 00993 (75.5%) | loss: 3.354526 | lrm: 0.49 | dt: 231ms | tok/sec: 284,318 | mfu: 22.5% | epoch: 1 | remaining: 73s    
step 00994 (75.5%) | loss: 3.360298 | lrm: 0.49 | dt: 231ms | tok/sec: 283,964 | mfu: 22.4% | epoch: 1 | remaining: 73s    
step 00995 (75.6%) | loss: 3.360927 | lrm: 0.49 | dt: 230ms | tok/sec: 284,323 | mfu: 22.5% | epoch: 1 | remaining: 73s    
step 00996 (75.7%) | loss: 3.363121 | lrm: 0.49 | dt: 231ms | tok/sec: 284,290 | mfu: 22.5% | epoch: 1 | remaining: 73s    
step 00997 (75.8%) | loss: 3.371263 | lrm: 0.48 | dt: 231ms | tok/sec: 284,099 | mfu: 22.5% | epoch: 1 | remaining: 72s    
step 00998 (75.8%) | loss: 3.366687 | lrm: 0.48 | dt: 231ms | tok/sec: 284,178 | mfu: 22.5% | epoch: 1 | remaining: 72s    
step 00999 (75.9%) | loss: 3.377004 | lrm: 0.48 | dt: 230ms | tok/sec: 284,323 | mfu: 22.5% | epoch: 1 | remaining: 72s    
