wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: ewijaya to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: setting up run b0cep5x7
wandb: Tracking run with wandb version 0.25.0
wandb: Run data is saved locally in /home/ubuntu/storage1/recursive-mol/src/wandb/run-20260311_093000-b0cep5x7
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run protein-d6-ReluSquared
wandb: ⭐️ View project at https://wandb.ai/ewijaya/recursive-mol
wandb: 🚀 View run at https://wandb.ai/ewijaya/recursive-mol/runs/b0cep5x7
Track: protein
Vocab size: 24
Model config: {'sequence_len': 512, 'vocab_size': 24, 'n_layer': 6, 'n_head': 5, 'n_kv_head': 5, 'n_embd': 320, 'window_pattern': 'SSSL', 'activation': 'ReluSquared', 'ffn_mult': 5, 'use_value_embeds': True, 'tie_embed_weights': False}
Parameter counts:
  wte                     : 7,680
  value_embeds            : 23,040
  lm_head                 : 7,680
  transformer_matrices    : 8,602,080
  scalars                 : 12
  total                   : 8,640,492
Estimated FLOPs per token: 5.952288e+07
Scaling AdamW LRs by 1/sqrt(320/768) = 1.549193
Time budget: 300s
Max epochs: 10
Gradient accumulation steps: 1
step 00000 (0.0%) | loss: 3.177444 | lrm: 1.00 | dt: 3007ms | tok/sec: 21,792 | mfu: 1.0% | epoch: 1 | remaining: 300s    
step 01264 (56.7%) | loss: 2.769008 | lrm: 0.87 | dt: 136ms | tok/sec: 481,723 | mfu: 22.9% | epoch: 3 | remaining: 130s    
step 01265 (56.8%) | loss: 2.769856 | lrm: 0.86 | dt: 136ms | tok/sec: 482,902 | mfu: 23.0% | epoch: 3 | remaining: 130s    
step 01266 (56.8%) | loss: 2.770989 | lrm: 0.86 | dt: 136ms | tok/sec: 481,963 | mfu: 23.0% | epoch: 3 | remaining: 129s    
step 01267 (56.9%) | loss: 2.771495 | lrm: 0.86 | dt: 136ms | tok/sec: 482,762 | mfu: 23.0% | epoch: 3 | remaining: 129s    
step 01268 (56.9%) | loss: 2.766245 | lrm: 0.86 | dt: 136ms | tok/sec: 482,135 | mfu: 23.0% | epoch: 3 | remaining: 129s    
step 01269 (57.0%) | loss: 2.766345 | lrm: 0.86 | dt: 136ms | tok/sec: 482,678 | mfu: 23.0% | epoch: 3 | remaining: 129s    
step 01270 (57.0%) | loss: 2.765845 | lrm: 0.86 | dt: 136ms | tok/sec: 482,493 | mfu: 23.0% | epoch: 3 | remaining: 129s    
step 01271 (57.1%) | loss: 2.764695 | lrm: 0.86 | dt: 136ms | tok/sec: 482,803 | mfu: 23.0% | epoch: 3 | remaining: 129s    
step 01272 (57.1%) | loss: 2.765872 | lrm: 0.86 | dt: 136ms | tok/sec: 482,295 | mfu: 23.0% | epoch: 3 | remaining: 129s    
step 01273 (57.1%) | loss: 2.765830 | lrm: 0.86 | dt: 136ms | tok/sec: 482,925 | mfu: 23.0% | epoch: 3 | remaining: 128s    
step 01274 (57.2%) | loss: 2.767156 | lrm: 0.86 | dt: 136ms | tok/sec: 482,197 | mfu: 23.0% | epoch: 3 | remaining: 128s    
step 01275 (57.2%) | loss: 2.768312 | lrm: 0.86 | dt: 136ms | tok/sec: 482,995 | mfu: 23.0% | epoch: 3 | remaining: 128s    
step 01276 (57.3%) | loss: 2.767563 | lrm: 0.85 | dt: 136ms | tok/sec: 482,008 | mfu: 23.0% | epoch: 3 | remaining: 128s    
step 01277 (57.3%) | loss: 2.767184 | lrm: 0.85 | dt: 136ms | tok/sec: 482,597 | mfu: 23.0% | epoch: 3 | remaining: 128s    
step 01278 (57.4%) | loss: 2.766326 | lrm: 0.85 | dt: 136ms | tok/sec: 482,240 | mfu: 23.0% | epoch: 3 | remaining: 128s    
step 01279 (57.4%) | loss: 2.767663 | lrm: 0.85 | dt: 136ms | tok/sec: 482,420 | mfu: 23.0% | epoch: 3 | remaining: 128s    
step 01280 (57.5%) | loss: 2.769131 | lrm: 0.85 | dt: 136ms | tok/sec: 482,287 | mfu: 23.0% | epoch: 3 | remaining: 127s    
step 01281 (57.5%) | loss: 2.768686 | lrm: 0.85 | dt: 136ms | tok/sec: 482,630 | mfu: 23.0% | epoch: 3 | remaining: 127s    
step 01282 (57.6%) | loss: 2.768550 | lrm: 0.85 | dt: 136ms | tok/sec: 482,245 | mfu: 23.0% | epoch: 3 | remaining: 127s    
step 01283 (57.6%) | loss: 2.768668 | lrm: 0.85 | dt: 136ms | tok/sec: 482,595 | mfu: 23.0% | epoch: 3 | remaining: 127s    
step 01284 (57.6%) | loss: 2.770315 | lrm: 0.85 | dt: 136ms | tok/sec: 482,172 | mfu: 23.0% | epoch: 3 | remaining: 127s    
step 01285 (57.7%) | loss: 2.769613 | lrm: 0.85 | dt: 136ms | tok/sec: 482,660 | mfu: 23.0% | epoch: 3 | remaining: 127s    
step 01286 (57.7%) | loss: 2.769079 | lrm: 0.85 | dt: 136ms | tok/sec: 480,782 | mfu: 22.9% | epoch: 3 | remaining: 127s    
step 01287 (57.8%) | loss: 2.768594 | lrm: 0.84 | dt: 136ms | tok/sec: 482,960 | mfu: 23.0% | epoch: 3 | remaining: 127s    
step 01288 (57.8%) | loss: 2.766563 | lrm: 0.84 | dt: 136ms | tok/sec: 482,170 | mfu: 23.0% | epoch: 3 | remaining: 126s    
step 01289 (57.9%) | loss: 2.763752 | lrm: 0.84 | dt: 136ms | tok/sec: 482,682 | mfu: 23.0% | epoch: 3 | remaining: 126s    
step 01290 (57.9%) | loss: 2.763599 | lrm: 0.84 | dt: 136ms | tok/sec: 482,290 | mfu: 23.0% | epoch: 3 | remaining: 126s    
step 01291 (58.0%) | loss: 2.762056 | lrm: 0.84 | dt: 136ms | tok/sec: 482,482 | mfu: 23.0% | epoch: 3 | remaining: 126s    
step 01292 (58.0%) | loss: 2.762497 | lrm: 0.84 | dt: 136ms | tok/sec: 482,643 | mfu: 23.0% | epoch: 3 | remaining: 126s    
step 01293 (58.1%) | loss: 2.763266 | lrm: 0.84 | dt: 136ms | tok/sec: 482,937 | mfu: 23.0% | epoch: 3 | remaining: 126s    
step 01294 (58.1%) | loss: 2.764022 | lrm: 0.84 | dt: 136ms | tok/sec: 482,444 | mfu: 23.0% | epoch: 3 | remaining: 126s    
step 01295 (58.1%) | loss: 2.764760 | lrm: 0.84 | dt: 136ms | tok/sec: 482,648 | mfu: 23.0% | epoch: 3 | remaining: 125s    
step 01296 (58.2%) | loss: 2.764131 | lrm: 0.84 | dt: 136ms | tok/sec: 482,208 | mfu: 23.0% | epoch: 3 | remaining: 125s    
step 01297 (58.2%) | loss: 2.764411 | lrm: 0.84 | dt: 136ms | tok/sec: 481,704 | mfu: 22.9% | epoch: 3 | remaining: 125s    
step 01298 (58.3%) | loss: 2.763363 | lrm: 0.83 | dt: 136ms | tok/sec: 482,078 | mfu: 23.0% | epoch: 3 | remaining: 125s    
step 01299 (58.3%) | loss: 2.762510 | lrm: 0.83 | dt: 136ms | tok/sec: 482,511 | mfu: 23.0% | epoch: 3 | remaining: 125s    
step 01300 (58.4%) | loss: 2.761924 | lrm: 0.83 | dt: 136ms | tok/sec: 482,188 | mfu: 23.0% | epoch: 3 | remaining: 125s    
step 01301 (58.4%) | loss: 2.763570 | lrm: 0.83 | dt: 136ms | tok/sec: 482,893 | mfu: 23.0% | epoch: 3 | remaining: 125s    
step 01302 (58.5%) | loss: 2.765630 | lrm: 0.83 | dt: 136ms | tok/sec: 482,263 | mfu: 23.0% | epoch: 3 | remaining: 124s    
step 01303 (58.5%) | loss: 2.765186 | lrm: 0.83 | dt: 136ms | tok/sec: 482,728 | mfu: 23.0% | epoch: 3 | remaining: 124s    
step 01304 (58.6%) | loss: 2.766525 | lrm: 0.83 | dt: 136ms | tok/sec: 482,113 | mfu: 23.0% | epoch: 3 | remaining: 124s    
step 01305 (58.6%) | loss: 2.765851 | lrm: 0.83 | dt: 136ms | tok/sec: 482,379 | mfu: 23.0% | epoch: 3 | remaining: 124s    
step 01306 (58.6%) | loss: 2.767004 | lrm: 0.83 | dt: 136ms | tok/sec: 482,355 | mfu: 23.0% | epoch: 3 | remaining: 124s    
step 01307 (58.7%) | loss: 2.766832 | lrm: 0.83 | dt: 136ms | tok/sec: 482,811 | mfu: 23.0% | epoch: 3 | remaining: 124s    
step 01308 (58.7%) | loss: 2.767999 | lrm: 0.83 | dt: 136ms | tok/sec: 482,282 | mfu: 23.0% | epoch: 3 | remaining: 124s    
step 01309 (58.8%) | loss: 2.770486 | lrm: 0.82 | dt: 136ms | tok/sec: 482,745 | mfu: 23.0% | epoch: 3 | remaining: 124s    
step 01310 (58.8%) | loss: 2.771251 | lrm: 0.82 | dt: 136ms | tok/sec: 482,373 | mfu: 23.0% | epoch: 3 | remaining: 123s    
step 01311 (58.9%) | loss: 2.772369 | lrm: 0.82 | dt: 136ms | tok/sec: 482,968 | mfu: 23.0% | epoch: 3 | remaining: 123s    
step 01312 (58.9%) | loss: 2.770586 | lrm: 0.82 | dt: 136ms | tok/sec: 482,247 | mfu: 23.0% | epoch: 3 | remaining: 123s    
step 01313 (59.0%) | loss: 2.768106 | lrm: 0.82 | dt: 136ms | tok/sec: 482,866 | mfu: 23.0% | epoch: 3 | remaining: 123s    
step 01314 (59.0%) | loss: 2.767679 | lrm: 0.82 | dt: 136ms | tok/sec: 482,024 | mfu: 23.0% | epoch: 3 | remaining: 123s    
step 01315 (59.0%) | loss: 2.768423 | lrm: 0.82 | dt: 136ms | tok/sec: 482,650 | mfu: 23.0% | epoch: 3 | remaining: 123s    
step 01316 (59.1%) | loss: 2.769510 | lrm: 0.82 | dt: 136ms | tok/sec: 481,698 | mfu: 22.9% | epoch: 3 | remaining: 123s    
step 01317 (59.1%) | loss: 2.771449 | lrm: 0.82 | dt: 136ms | tok/sec: 482,476 | mfu: 23.0% | epoch: 3 | remaining: 122s    
step 01318 (59.2%) | loss: 2.771295 | lrm: 0.82 | dt: 136ms | tok/sec: 482,208 | mfu: 23.0% | epoch: 3 | remaining: 122s    
step 01319 (59.2%) | loss: 2.771500 | lrm: 0.82 | dt: 136ms | tok/sec: 482,823 | mfu: 23.0% | epoch: 3 | remaining: 122s    
step 01320 (59.3%) | loss: 2.772273 | lrm: 0.81 | dt: 136ms | tok/sec: 482,131 | mfu: 23.0% | epoch: 3 | remaining: 122s    
step 01321 (59.3%) | loss: 2.769517 | lrm: 0.81 | dt: 136ms | tok/sec: 482,829 | mfu: 23.0% | epoch: 3 | remaining: 122s    
step 01322 (59.4%) | loss: 2.770777 | lrm: 0.81 | dt: 136ms | tok/sec: 482,332 | mfu: 23.0% | epoch: 3 | remaining: 122s    
step 01323 (59.4%) | loss: 2.771310 | lrm: 0.81 | dt: 136ms | tok/sec: 482,474 | mfu: 23.0% | epoch: 3 | remaining: 122s    
step 01324 (59.5%) | loss: 2.771630 | lrm: 0.81 | dt: 136ms | tok/sec: 482,225 | mfu: 23.0% | epoch: 3 | remaining: 121s    
step 01325 (59.5%) | loss: 2.770831 | lrm: 0.81 | dt: 136ms | tok/sec: 482,647 | mfu: 23.0% | epoch: 3 | remaining: 121s    
step 01326 (59.5%) | loss: 2.771746 | lrm: 0.81 | dt: 136ms | tok/sec: 482,060 | mfu: 23.0% | epoch: 3 | remaining: 121s    
step 01327 (59.6%) | loss: 2.770620 | lrm: 0.81 | dt: 136ms | tok/sec: 482,667 | mfu: 23.0% | epoch: 3 | remaining: 121s    
step 01328 (59.6%) | loss: 2.770236 | lrm: 0.81 | dt: 136ms | tok/sec: 482,509 | mfu: 23.0% | epoch: 3 | remaining: 121s    
step 01329 (59.7%) | loss: 2.772151 | lrm: 0.81 | dt: 136ms | tok/sec: 482,645 | mfu: 23.0% | epoch: 3 | remaining: 121s    
step 01330 (59.7%) | loss: 2.769306 | lrm: 0.81 | dt: 136ms | tok/sec: 482,107 | mfu: 23.0% | epoch: 3 | remaining: 121s    
step 01331 (59.8%) | loss: 2.767413 | lrm: 0.80 | dt: 136ms | tok/sec: 483,057 | mfu: 23.0% | epoch: 3 | remaining: 121s    
step 01332 (59.8%) | loss: 2.766007 | lrm: 0.80 | dt: 136ms | tok/sec: 482,154 | mfu: 23.0% | epoch: 3 | remaining: 120s    
step 01333 (59.9%) | loss: 2.765628 | lrm: 0.80 | dt: 136ms | tok/sec: 482,762 | mfu: 23.0% | epoch: 3 | remaining: 120s    
step 01334 (59.9%) | loss: 2.766243 | lrm: 0.80 | dt: 136ms | tok/sec: 482,185 | mfu: 23.0% | epoch: 3 | remaining: 120s    
step 01335 (60.0%) | loss: 2.767159 | lrm: 0.80 | dt: 136ms | tok/sec: 482,723 | mfu: 23.0% | epoch: 3 | remaining: 120s    
step 01336 (60.0%) | loss: 2.763891 | lrm: 0.80 | dt: 136ms | tok/sec: 482,153 | mfu: 23.0% | epoch: 3 | remaining: 120s    
step 01337 (60.0%) | loss: 2.762324 | lrm: 0.80 | dt: 136ms | tok/sec: 483,116 | mfu: 23.0% | epoch: 3 | remaining: 120s    
step 01338 (60.1%) | loss: 2.763275 | lrm: 0.80 | dt: 136ms | tok/sec: 482,219 | mfu: 23.0% | epoch: 3 | remaining: 120s    
step 01339 (60.1%) | loss: 2.764745 | lrm: 0.80 | dt: 136ms | tok/sec: 482,712 | mfu: 23.0% | epoch: 3 | remaining: 119s    
step 01340 (60.2%) | loss: 2.765390 | lrm: 0.80 | dt: 136ms | tok/sec: 482,241 | mfu: 23.0% | epoch: 3 | remaining: 119s    
step 01341 (60.2%) | loss: 2.765772 | lrm: 0.80 | dt: 136ms | tok/sec: 482,502 | mfu: 23.0% | epoch: 3 | remaining: 119s    
step 01342 (60.3%) | loss: 2.763539 | lrm: 0.79 | dt: 136ms | tok/sec: 482,330 | mfu: 23.0% | epoch: 3 | remaining: 119s    
step 01343 (60.3%) | loss: 2.763758 | lrm: 0.79 | dt: 136ms | tok/sec: 482,942 | mfu: 23.0% | epoch: 3 | remaining: 119s    
step 01344 (60.4%) | loss: 2.763320 | lrm: 0.79 | dt: 136ms | tok/sec: 482,447 | mfu: 23.0% | epoch: 3 | remaining: 119s    
step 01345 (60.4%) | loss: 2.766248 | lrm: 0.79 | dt: 136ms | tok/sec: 482,761 | mfu: 23.0% | epoch: 3 | remaining: 119s    
step 01346 (60.5%) | loss: 2.767485 | lrm: 0.79 | dt: 136ms | tok/sec: 482,147 | mfu: 23.0% | epoch: 3 | remaining: 119s    
step 01347 (60.5%) | loss: 2.768672 | lrm: 0.79 | dt: 136ms | tok/sec: 482,755 | mfu: 23.0% | epoch: 3 | remaining: 118s    
step 01348 (60.5%) | loss: 2.767280 | lrm: 0.79 | dt: 136ms | tok/sec: 482,318 | mfu: 23.0% | epoch: 3 | remaining: 118s    
step 01349 (60.6%) | loss: 2.767671 | lrm: 0.79 | dt: 136ms | tok/sec: 482,804 | mfu: 23.0% | epoch: 3 | remaining: 118s    
step 01350 (60.6%) | loss: 2.764431 | lrm: 0.79 | dt: 136ms | tok/sec: 482,317 | mfu: 23.0% | epoch: 3 | remaining: 118s    
step 01351 (60.7%) | loss: 2.765162 | lrm: 0.79 | dt: 136ms | tok/sec: 482,683 | mfu: 23.0% | epoch: 3 | remaining: 118s    
step 01352 (60.7%) | loss: 2.764193 | lrm: 0.79 | dt: 136ms | tok/sec: 481,864 | mfu: 22.9% | epoch: 3 | remaining: 118s    
step 01353 (60.8%) | loss: 2.765336 | lrm: 0.78 | dt: 136ms | tok/sec: 482,742 | mfu: 23.0% | epoch: 3 | remaining: 118s    
step 01354 (60.8%) | loss: 2.764581 | lrm: 0.78 | dt: 136ms | tok/sec: 482,232 | mfu: 23.0% | epoch: 3 | remaining: 117s    
step 01355 (60.9%) | loss: 2.764143 | lrm: 0.78 | dt: 136ms | tok/sec: 482,712 | mfu: 23.0% | epoch: 3 | remaining: 117s    
step 01356 (60.9%) | loss: 2.765433 | lrm: 0.78 | dt: 136ms | tok/sec: 482,146 | mfu: 23.0% | epoch: 3 | remaining: 117s    
step 01357 (61.0%) | loss: 2.765419 | lrm: 0.78 | dt: 136ms | tok/sec: 482,866 | mfu: 23.0% | epoch: 3 | remaining: 117s    
step 01358 (61.0%) | loss: 2.766768 | lrm: 0.78 | dt: 136ms | tok/sec: 482,296 | mfu: 23.0% | epoch: 3 | remaining: 117s    
step 01359 (61.0%) | loss: 2.768489 | lrm: 0.78 | dt: 136ms | tok/sec: 482,830 | mfu: 23.0% | epoch: 3 | remaining: 117s    
step 01360 (61.1%) | loss: 2.767620 | lrm: 0.78 | dt: 136ms | tok/sec: 482,164 | mfu: 23.0% | epoch: 3 | remaining: 117s    
step 01361 (61.1%) | loss: 2.767203 | lrm: 0.78 | dt: 136ms | tok/sec: 482,866 | mfu: 23.0% | epoch: 3 | remaining: 116s    
step 01362 (61.2%) | loss: 2.766564 | lrm: 0.78 | dt: 136ms | tok/sec: 482,203 | mfu: 23.0% | epoch: 3 | remaining: 116s    
step 01363 (61.2%) | loss: 2.767222 | lrm: 0.78 | dt: 136ms | tok/sec: 482,491 | mfu: 23.0% | epoch: 3 | remaining: 116s    
step 01364 (61.3%) | loss: 2.766284 | lrm: 0.77 | dt: 136ms | tok/sec: 482,167 | mfu: 23.0% | epoch: 3 | remaining: 116s    
step 01365 (61.3%) | loss: 2.766105 | lrm: 0.77 | dt: 136ms | tok/sec: 482,894 | mfu: 23.0% | epoch: 3 | remaining: 116s    
step 01366 (61.4%) | loss: 2.764646 | lrm: 0.77 | dt: 136ms | tok/sec: 482,368 | mfu: 23.0% | epoch: 3 | remaining: 116s    
step 01367 (61.4%) | loss: 2.764103 | lrm: 0.77 | dt: 136ms | tok/sec: 482,574 | mfu: 23.0% | epoch: 3 | remaining: 116s    
step 01368 (61.4%) | loss: 2.760650 | lrm: 0.77 | dt: 136ms | tok/sec: 482,283 | mfu: 23.0% | epoch: 3 | remaining: 116s    
step 01369 (61.5%) | loss: 2.762044 | lrm: 0.77 | dt: 136ms | tok/sec: 482,959 | mfu: 23.0% | epoch: 3 | remaining: 115s    
step 01370 (61.5%) | loss: 2.763191 | lrm: 0.77 | dt: 136ms | tok/sec: 481,954 | mfu: 22.9% | epoch: 3 | remaining: 115s    
step 01371 (61.6%) | loss: 2.762942 | lrm: 0.77 | dt: 136ms | tok/sec: 482,700 | mfu: 23.0% | epoch: 3 | remaining: 115s    
step 01372 (61.6%) | loss: 2.764516 | lrm: 0.77 | dt: 136ms | tok/sec: 482,071 | mfu: 23.0% | epoch: 3 | remaining: 115s    
step 01373 (61.7%) | loss: 2.764414 | lrm: 0.77 | dt: 136ms | tok/sec: 482,932 | mfu: 23.0% | epoch: 3 | remaining: 115s    
step 01374 (61.7%) | loss: 2.765041 | lrm: 0.77 | dt: 136ms | tok/sec: 482,348 | mfu: 23.0% | epoch: 3 | remaining: 115s    
step 01375 (61.8%) | loss: 2.767353 | lrm: 0.76 | dt: 136ms | tok/sec: 482,617 | mfu: 23.0% | epoch: 3 | remaining: 115s    
step 01376 (61.8%) | loss: 2.766847 | lrm: 0.76 | dt: 136ms | tok/sec: 481,978 | mfu: 23.0% | epoch: 3 | remaining: 114s    
step 01377 (61.9%) | loss: 2.768471 | lrm: 0.76 | dt: 136ms | tok/sec: 482,778 | mfu: 23.0% | epoch: 3 | remaining: 114s    
step 01378 (61.9%) | loss: 2.766316 | lrm: 0.76 | dt: 136ms | tok/sec: 482,213 | mfu: 23.0% | epoch: 3 | remaining: 114s    
step 01379 (61.9%) | loss: 2.766917 | lrm: 0.76 | dt: 136ms | tok/sec: 482,928 | mfu: 23.0% | epoch: 3 | remaining: 114s    
step 01380 (62.0%) | loss: 2.768130 | lrm: 0.76 | dt: 136ms | tok/sec: 482,264 | mfu: 23.0% | epoch: 3 | remaining: 114s    
step 01381 (62.0%) | loss: 2.765627 | lrm: 0.76 | dt: 136ms | tok/sec: 483,052 | mfu: 23.0% | epoch: 3 | remaining: 114s    
step 01382 (62.1%) | loss: 2.768156 | lrm: 0.76 | dt: 136ms | tok/sec: 482,302 | mfu: 23.0% | epoch: 3 | remaining: 114s    
step 01383 (62.1%) | loss: 2.766054 | lrm: 0.76 | dt: 136ms | tok/sec: 482,959 | mfu: 23.0% | epoch: 3 | remaining: 113s    
step 01384 (62.2%) | loss: 2.766124 | lrm: 0.76 | dt: 136ms | tok/sec: 481,882 | mfu: 22.9% | epoch: 3 | remaining: 113s    
step 01385 (62.2%) | loss: 2.766504 | lrm: 0.76 | dt: 136ms | tok/sec: 482,602 | mfu: 23.0% | epoch: 3 | remaining: 113s    
step 01386 (62.3%) | loss: 2.763918 | lrm: 0.75 | dt: 136ms | tok/sec: 482,407 | mfu: 23.0% | epoch: 3 | remaining: 113s    
step 01387 (62.3%) | loss: 2.764887 | lrm: 0.75 | dt: 136ms | tok/sec: 482,752 | mfu: 23.0% | epoch: 3 | remaining: 113s    
step 01388 (62.4%) | loss: 2.762873 | lrm: 0.75 | dt: 136ms | tok/sec: 482,128 | mfu: 23.0% | epoch: 3 | remaining: 113s    
step 01389 (62.4%) | loss: 2.763030 | lrm: 0.75 | dt: 136ms | tok/sec: 482,820 | mfu: 23.0% | epoch: 3 | remaining: 113s    
step 01390 (62.4%) | loss: 2.761253 | lrm: 0.75 | dt: 136ms | tok/sec: 482,022 | mfu: 23.0% | epoch: 3 | remaining: 113s    
step 01391 (62.5%) | loss: 2.762388 | lrm: 0.75 | dt: 136ms | tok/sec: 483,103 | mfu: 23.0% | epoch: 3 | remaining: 112s    
step 01392 (62.5%) | loss: 2.763842 | lrm: 0.75 | dt: 136ms | tok/sec: 482,088 | mfu: 23.0% | epoch: 3 | remaining: 112s    
step 01393 (62.6%) | loss: 2.763862 | lrm: 0.75 | dt: 136ms | tok/sec: 482,867 | mfu: 23.0% | epoch: 3 | remaining: 112s    
step 01394 (62.6%) | loss: 2.761715 | lrm: 0.75 | dt: 136ms | tok/sec: 481,973 | mfu: 23.0% | epoch: 3 | remaining: 112s    
step 01395 (62.7%) | loss: 2.760430 | lrm: 0.75 | dt: 136ms | tok/sec: 483,002 | mfu: 23.0% | epoch: 3 | remaining: 112s    
step 01396 (62.7%) | loss: 2.759846 | lrm: 0.75 | dt: 136ms | tok/sec: 482,418 | mfu: 23.0% | epoch: 3 | remaining: 112s    
step 01397 (62.8%) | loss: 2.761002 | lrm: 0.74 | dt: 136ms | tok/sec: 482,674 | mfu: 23.0% | epoch: 3 | remaining: 112s    
step 01398 (62.8%) | loss: 2.761568 | lrm: 0.74 | dt: 136ms | tok/sec: 482,319 | mfu: 23.0% | epoch: 3 | remaining: 111s    
step 01399 (62.9%) | loss: 2.759830 | lrm: 0.74 | dt: 136ms | tok/sec: 482,863 | mfu: 23.0% | epoch: 3 | remaining: 111s    
step 01400 (62.9%) | loss: 2.761828 | lrm: 0.74 | dt: 136ms | tok/sec: 482,275 | mfu: 23.0% | epoch: 3 | remaining: 111s    
step 01401 (62.9%) | loss: 2.761203 | lrm: 0.74 | dt: 136ms | tok/sec: 482,203 | mfu: 23.0% | epoch: 3 | remaining: 111s    
step 01402 (63.0%) | loss: 2.760499 | lrm: 0.74 | dt: 136ms | tok/sec: 482,239 | mfu: 23.0% | epoch: 3 | remaining: 111s    
step 01403 (63.0%) | loss: 2.760805 | lrm: 0.74 | dt: 136ms | tok/sec: 482,681 | mfu: 23.0% | epoch: 3 | remaining: 111s    
step 01404 (63.1%) | loss: 2.761917 | lrm: 0.74 | dt: 136ms | tok/sec: 482,054 | mfu: 23.0% | epoch: 3 | remaining: 111s    
step 01405 (63.1%) | loss: 2.760796 | lrm: 0.74 | dt: 136ms | tok/sec: 482,422 | mfu: 23.0% | epoch: 3 | remaining: 110s    
step 01406 (63.2%) | loss: 2.761996 | lrm: 0.74 | dt: 136ms | tok/sec: 482,235 | mfu: 23.0% | epoch: 3 | remaining: 110s    
step 01407 (63.2%) | loss: 2.761760 | lrm: 0.74 | dt: 136ms | tok/sec: 482,702 | mfu: 23.0% | epoch: 3 | remaining: 110s    
step 01408 (63.3%) | loss: 2.764631 | lrm: 0.73 | dt: 136ms | tok/sec: 482,092 | mfu: 23.0% | epoch: 3 | remaining: 110s    
step 01409 (63.3%) | loss: 2.765262 | lrm: 0.73 | dt: 136ms | tok/sec: 482,731 | mfu: 23.0% | epoch: 3 | remaining: 110s    
step 01410 (63.3%) | loss: 2.766321 | lrm: 0.73 | dt: 136ms | tok/sec: 482,089 | mfu: 23.0% | epoch: 3 | remaining: 110s    
step 01411 (63.4%) | loss: 2.766734 | lrm: 0.73 | dt: 136ms | tok/sec: 482,751 | mfu: 23.0% | epoch: 3 | remaining: 110s    
step 01412 (63.4%) | loss: 2.764730 | lrm: 0.73 | dt: 136ms | tok/sec: 481,859 | mfu: 22.9% | epoch: 3 | remaining: 110s    
step 01413 (63.5%) | loss: 2.762934 | lrm: 0.73 | dt: 136ms | tok/sec: 482,466 | mfu: 23.0% | epoch: 3 | remaining: 109s    
step 01414 (63.5%) | loss: 2.765669 | lrm: 0.73 | dt: 136ms | tok/sec: 482,132 | mfu: 23.0% | epoch: 3 | remaining: 109s    
step 01415 (63.6%) | loss: 2.766750 | lrm: 0.73 | dt: 136ms | tok/sec: 482,862 | mfu: 23.0% | epoch: 3 | remaining: 109s    
step 01416 (63.6%) | loss: 2.767617 | lrm: 0.73 | dt: 136ms | tok/sec: 482,349 | mfu: 23.0% | epoch: 3 | remaining: 109s    
step 01417 (63.7%) | loss: 2.769623 | lrm: 0.73 | dt: 136ms | tok/sec: 482,503 | mfu: 23.0% | epoch: 3 | remaining: 109s    
step 01418 (63.7%) | loss: 2.771039 | lrm: 0.73 | dt: 136ms | tok/sec: 482,170 | mfu: 23.0% | epoch: 3 | remaining: 109s    
step 01419 (63.8%) | loss: 2.771233 | lrm: 0.72 | dt: 136ms | tok/sec: 482,938 | mfu: 23.0% | epoch: 3 | remaining: 109s    
step 01420 (63.8%) | loss: 2.770793 | lrm: 0.72 | dt: 136ms | tok/sec: 482,346 | mfu: 23.0% | epoch: 3 | remaining: 108s    
step 01421 (63.8%) | loss: 2.769369 | lrm: 0.72 | dt: 136ms | tok/sec: 482,564 | mfu: 23.0% | epoch: 3 | remaining: 108s    
step 01422 (63.9%) | loss: 2.769391 | lrm: 0.72 | dt: 136ms | tok/sec: 482,183 | mfu: 23.0% | epoch: 3 | remaining: 108s    
step 01423 (63.9%) | loss: 2.765797 | lrm: 0.72 | dt: 136ms | tok/sec: 482,575 | mfu: 23.0% | epoch: 3 | remaining: 108s    
step 01424 (64.0%) | loss: 2.765943 | lrm: 0.72 | dt: 136ms | tok/sec: 482,113 | mfu: 23.0% | epoch: 3 | remaining: 108s    
step 01425 (64.0%) | loss: 2.765513 | lrm: 0.72 | dt: 136ms | tok/sec: 482,793 | mfu: 23.0% | epoch: 3 | remaining: 108s    
step 01426 (64.1%) | loss: 2.767662 | lrm: 0.72 | dt: 136ms | tok/sec: 482,213 | mfu: 23.0% | epoch: 3 | remaining: 108s    
step 01427 (64.1%) | loss: 2.765597 | lrm: 0.72 | dt: 136ms | tok/sec: 482,735 | mfu: 23.0% | epoch: 3 | remaining: 108s    
step 01428 (64.2%) | loss: 2.766057 | lrm: 0.72 | dt: 136ms | tok/sec: 482,064 | mfu: 23.0% | epoch: 3 | remaining: 107s    
step 01429 (64.2%) | loss: 2.768343 | lrm: 0.72 | dt: 136ms | tok/sec: 482,766 | mfu: 23.0% | epoch: 3 | remaining: 107s    
step 01430 (64.3%) | loss: 2.765337 | lrm: 0.71 | dt: 136ms | tok/sec: 482,503 | mfu: 23.0% | epoch: 3 | remaining: 107s    
step 01431 (64.3%) | loss: 2.766193 | lrm: 0.71 | dt: 136ms | tok/sec: 482,798 | mfu: 23.0% | epoch: 3 | remaining: 107s    
